# indx mc delta_mc s1x s1y s1z s2x s2y s2z lnL lnL_err -1
-1.000000000000000000e+00 1.312759877575315848e+01 3.222618278922728674e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.630140808127198966e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.729002539735014921e+01 9.546601076255066820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.501699397480911557e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.882427704006815361e+00 1.494569676627173216e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251382962383152631e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.099429099669057486e+01 1.102901752655544437e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.162800899434808599e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.524235982234820419e+01 8.734834391598378378e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.232851683631606193e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.141964486651944810e+01 1.683468610476083205e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.253368265658309610e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.124874007514303287e+01 1.685445308349166338e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.762681540808742398e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.631003491289357399e+00 6.346112836700514848e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.146614661397507007e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.547094404257060773e+01 5.989581049889097786e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.348290248685463666e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.267829110365276790e+01 5.618927894278568091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.337483431528132769e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.465746745170642740e+00 2.303073818610891221e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.331626751937668018e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.497820888341704304e+01 3.549423952192174436e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.096803920287278970e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.274810506109785635e+01 1.375052174403368355e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.606458227573509134e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.217424927267039436e+01 7.320472612720283490e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.173228847586505310e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.106809596369743787e+01 6.494347599354887146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.386330053226259196e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.764009122683220454e+01 1.184487776849432045e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.761290470918468145e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.564694267885748324e+01 5.943830777426839518e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.444627084911296379e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.964211497370198956e+00 5.447155991962316923e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.006572062481372143e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.197106084517389135e+01 8.791392642819197967e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.066143684183563778e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.778415260657846630e+01 1.416908475096687881e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.870203536190402247e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.212170377536469523e+01 4.494278722885072241e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.053542109608536350e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.713265806753214093e+01 6.688451565714000902e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.382085580585207026e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.458496935457250387e+01 2.260531287262450284e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.154346700116691409e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.798446515299097470e+01 1.797420560002458700e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.024967911642539548e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.770112812790852530e+00 5.257930616761065101e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.641672579643977770e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.790450249494851320e+01 4.905797305809775910e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.955405086654539446e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.621880603106122365e+00 2.308849853338513503e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.696510235569064662e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.300111492385917700e+01 4.071738497196814022e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.237361423350242262e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.561533190527059389e+01 9.381235268976599873e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.434491983123757564e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.189842674751134055e+01 3.103207928935378668e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.473048800011429194e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.668595332071280524e+01 7.432037858490552207e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.078350121935773132e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.851001158549452796e+00 1.700133638120411295e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.949249223863353109e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.431867845000608952e+01 1.735051514503611891e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.009697771641875761e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.154006114475276235e+00 7.872703331960145823e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.672852385963638966e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.475744494433755172e+01 4.005297141712428344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.904051392666510765e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.303310919446460048e+00 6.949672851098487314e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.681720956483317764e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.103121799070710374e+01 2.427338953188122317e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.315812987700868320e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.341053077640371427e+01 9.853330425091938460e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.599462994416634274e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.463841014142744257e+00 7.489439229362649941e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.157616989058269041e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.253457873542888201e+01 2.058377942093275181e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.034485406827871543e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.514405347439003080e+01 3.025300919096196028e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.180511303580901995e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.899337545764684165e+00 9.788804819847414240e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.190689573922870181e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.997879138654207409e+00 1.068503097996645335e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.253353861451199691e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.258646260838305864e+01 7.084543496968379594e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.115811725729590762e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.792323375582896006e+00 3.737896855671921648e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.694281129940890196e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.546637366301624361e+01 9.623012250365833298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.354173347894260132e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.042732536049962988e+01 2.029882914498463975e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.081969667536758095e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.728955320919282457e+01 7.315193562501243196e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.494841042710445436e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.456420195881669244e+01 6.577772569754768428e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.014002642483969794e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.489579142575932380e+01 9.590637585583958735e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.063211911279598780e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.468172300448100742e+01 1.564438072859253848e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.619550528766055777e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.210745166661148886e+01 6.451648837814222270e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.023881044244000691e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.143366099837583150e+01 7.301574106980451839e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.008683704186418595e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.115280403408115895e+01 7.229885746989209716e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.417402623410114160e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.591339545963602831e+00 7.916772222408017257e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.153556221730826792e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.415910201022767900e+01 1.397000775349183932e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.360011909898737485e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.410116843603797498e+01 5.681358528888361681e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.041177130713373344e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.493253124486684413e+01 4.647635561626423106e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.073002888008546279e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.394348383529197299e+01 6.088226628531789864e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.421694017235637375e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.133527108188456722e+01 9.752885204400956187e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.548521952182696282e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.526315537618097906e+01 1.157108179023239730e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.247873053593241821e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.404826337348575649e+00 9.372757908151271300e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.224031849729001920e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.142238168616713345e+01 2.722776072012462190e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.324138500347345371e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.008052213258983798e+01 9.677175174294431192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.408326573689515726e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.470488785169373891e+01 9.524371311926194128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.729076387812383473e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.070872594118841725e+01 2.872018793394779390e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.977600054773407123e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.108998539146342388e+01 1.916095491046511667e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.571248374776573797e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.147581953970450286e+01 6.171646140075606191e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.694301191412137086e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.331266495456792320e+01 8.779816797349044855e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.237835077565939628e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.065882237919371534e+01 9.330592974553351127e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.894880395130121542e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.696983696762129767e+01 8.606876363329797330e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.272745856416515380e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.373854726428577067e+01 8.636265498299626753e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.698950623611826813e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.319996862099277735e+01 6.512587202391212360e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.831893303753773807e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.785379515758715030e+01 4.192987283741431703e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.916562716288941374e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.705512815220995293e+01 6.927484581515550577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.328048466297406321e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.569958395432738207e+01 7.070547166976891562e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.475173273693071224e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.638367071428399768e+01 1.221568920988198859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.890701290367461979e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.050984735845435125e+01 4.393657279777718472e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.307833436874022937e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.254934289010154203e+01 2.781763471861098402e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.048423865548067511e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.151049177022692049e+00 1.048657867331884985e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.400433464079333135e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.342786042801824742e+01 4.556702723190323434e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.567472166722048996e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.226535853746360161e+01 6.333401685829260774e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.354816839291345900e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.753505903279566525e+01 3.020987643674777345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.676221972448885481e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.332739408689010041e+01 3.292551716667846962e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.256615710410670772e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.013276371481544658e+01 4.823836920348412161e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.024132531335799996e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.530787101638774317e+01 1.638405734752430565e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.269152693998396217e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.044012595602612947e+01 7.135662397783174571e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.510537897458603140e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.266518802923616249e+01 1.808826004771019458e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.372003844953164275e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.695535221672679782e+00 1.002206696627669924e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.506160394647987744e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.630521267452499856e+01 2.340670133077814019e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.837410526342220464e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.267511057011924613e+01 5.789561876920714667e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.329569103055225128e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.410952851634141858e+01 7.489353602780197683e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.094241266919043483e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.424117127753421030e+01 3.743543168075579297e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.628840004383929454e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.581833769878716467e+01 6.907733222925555028e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.542324355631585149e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.600461410546449414e+00 4.306057298288227253e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.005934578742824215e+00 1.000000000000000056e-01 -1.000000000000000000e+00
